Action,Adventure,Animation,Children,Comedy,Crime,Documantary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western
0.301086295452342,0.259728180641551,0.336373110730463,0.362317365171865,0.485664239249124,0.395245854697653,0.0966032574488267,0.502006216544731,0.356505692790516,0.0966032574488267,0.266896512456266,0.349901379215053,0.0966032574488267,0.345381784424846,0.265737695554848,0.427263844349129,0.296118363041995,0.191083747297044
0.524496669118127,0.455779238199821,0.35620925958785,0.384948246951852,0.555646789694349,0.436772959062888,0.26927979618358,0.624473444835423,0.373855846129136,0.30481119508124,0.339627552545526,0.373889110465798,0.324574471294063,0.417919189233925,0.369260773255401,0.487791591227588,0.330994549037122,0.335827153968114
0.50334794259581,0.278135833913641,0.372628440954318,0.372628440954318,0.429129048573305,0.329484858503809,0.0966032574488267,0.493052289291465,0.360545280246235,0.0966032574488267,0.281284253982184,0.522539782718118,0.275331882932965,0.271449149435615,0.401227885127514,0.388723186981845,0.429105359993233,0.156408877209595
0.681535364826658,0.693122034744083,0.457958812958769,0.511661568879942,0.476005066464721,0.339441269622266,0.258553186239934,0.282734120202222,0.521078531688067,0.0966032574488267,0.308171605742745,0.260837284124637,0.312815990027207,0.289231974789216,0.501769772122898,0.453551918098704,0.306522285315234,0.364043562373971
0.528860646404731,0.468468930806402,0.295090679155595,0.345980444859043,0.571493872129684,0.474062150349675,0.0966032574488267,0.663501240913797,0.273397271057583,0.0966032574488267,0.315449810168304,0.282555259641136,0.314472569289127,0.444734491631599,0.371565597180001,0.593589019871806,0.341037498910809,0.33563856027376
0.613861639442307,0.472104617938793,0.329512295592778,0.327147050928841,0.683441902511033,0.436421766480463,0.0966032574488267,0.490958594870579,0.417357241918962,0.0966032574488267,0.461462822310543,0.291708969904394,0.25215459171121,0.568589742581481,0.328570422282745,0.396111644707206,0.38049248852791,0.530823951613443
0.618680300629467,0.57434897848688,0.480901600031094,0.442978188435683,0.728722265285223,0.350021425636437,0.0966032574488267,0.531459658073006,0.432304110158842,0.0966032574488267,0.0966032574488267,0.41014016444288,0.326807537008431,0.590538505629896,0.392414336339765,0.552375591504208,0.354279973782042,0.318971649389103
0.642654665738011,0.568124470232383,0.509256587928126,0.445935418516557,0.620548418736503,0.663772450487563,0.112421973219468,0.705910774521195,0.502065661083332,0.475178907353651,0.390290894080236,0.426442817444638,0.508305775572089,0.503637504989691,0.442778752586687,0.618849577046817,0.414475367104294,0.388644232550641
0.41296316047352,0.278493316994807,0.0966032574488267,0.0966032574488267,0.328047912184694,0.301480503364456,0.0966032574488267,0.462644492690478,0.221882047328172,0.0966032574488267,0.309321702741186,0.32555537707203,0.286010410224002,0.433364588706945,0.309321702741186,0.506203539051716,0.318369955391694,0.361712492013659
0.349901379215053,0.0966032574488267,0.0966032574488267,0.0966032574488267,0.493391061910732,0.459087987432826,0.0966032574488267,0.713528912529586,0.0966032574488267,0.540912012567174,0.360392893997124,0.363334381921009,0.535223533234672,0.377488641669445,0.297198670857022,0.616881829804185,0.540912012567174,0.0966032574488267
0.45471759289993,0.415389142555903,0.29469804474243,0.340328826548956,0.573342958637875,0.279468576020372,0.0966032574488267,0.719638018552132,0.316257189997861,0.0966032574488267,0.25215459171121,0.311780340812048,0.311780340812048,0.552991310419106,0.3294315475604,0.509315153279053,0.34800795169232,0.311780340812048
0.723759146937498,0.664585190782681,0.540912012567174,0.401267718632516,0.52050859575068,0.483893967598293,0.0966032574488267,0.531459658073006,0.451550849675053,0.0966032574488267,0.0966032574488267,0.32555537707203,0.363334381921009,0.417141477417589,0.451550849675053,0.723759146937498,0.0966032574488267,0.0966032574488267
0.398947491212382,0.337852244154112,0.295090679155595,0.315449810168304,0.569820887285096,0.381629339118495,0.502680881012647,0.725844549851293,0.352583030715603,0.314472569289127,0.318693322959137,0.0966032574488267,0.394049466553956,0.398947491212382,0.311073093578627,0.488686465076434,0.301325875592468,0.315449810168304
0.454415852940942,0.434758611161175,0.0966032574488267,0.503989916570178,0.614623277906464,0.416229851140387,0.0966032574488267,0.745772038100571,0.532268313915367,0.320092360768973,0.309045808540477,0.320092360768973,0.335039393628115,0.609306138664438,0.434333052604694,0.344317982724763,0.503989916570178,0.0966032574488267
0.56785608653296,0.513672376773444,0.530005425114143,0.33149732697223,0.518468139092232,0.550712230357972,0.0966032574488267,0.64681713366765,0.34751578898447,0.323994113027688,0.50878567131113,0.314872938619872,0.456558828844858,0.402770599729752,0.484436029090818,0.56251002145123,0.343352171068277,0.323994113027688
0.546656036480011,0.503879434852195,0.345365346135393,0.383699437758657,0.618146956684861,0.358013399126067,0.0966032574488267,0.715800921334644,0.359127910852721,0.276422045762426,0.0966032574488267,0.342235442771632,0.317585462311376,0.590841587307109,0.358505083666076,0.459356034822,0.441113667840167,0.0966032574488267
0.577726191182595,0.659009702842614,0.482501496578882,0.340154513488955,0.495817990745313,0.477887965413047,0.0966032574488267,0.641744429975683,0.618191311887913,0.0966032574488267,0.25215459171121,0.369403588013433,0.369403588013433,0.549014162677092,0.340154513488955,0.442225190823421,0.369403588013433,0.575646955922915
0.258414517130373,0.262902396947973,0.351713295442247,0.307457403123103,0.474588435098338,0.366268468106356,0.32123476679357,0.678519811255441,0.336172015092942,0.351713295442247,0.0966032574488267,0.321423478855607,0.326527059047301,0.516518067810136,0.196399476377066,0.326527059047301,0.328629043771601,0.0966032574488267
0.306575059948799,0.273837958438881,0.0966032574488267,0.0966032574488267,0.675833538548618,0.378890287007723,0.476844618536139,0.636916420379197,0.297001009892832,0.0966032574488267,0.294536057702819,0.0966032574488267,0.316713015595447,0.453343633946426,0.329372509549134,0.368071207196976,0.34425324788501,0.0966032574488267
0.284647568176753,0.366511682164683,0.25215459171121,0.254586249845241,0.493579335868357,0.2958502902407,0.0966032574488267,0.376231204977559,0.319201934033676,0.0966032574488267,0.288969613968055,0.372732772093791,0.300483742337664,0.259254473280162,0.290193378118256,0.293689801485239,0.261683286064961,0.213896015236134
0.426652789258559,0.416170654553126,0.310497519362346,0.408682460804067,0.511611412200246,0.517214541051213,0.310497519362346,0.739727789165885,0.356478356675691,0.0966032574488267,0.30327140918712,0.340154513488955,0.369403588013433,0.51643632925345,0.389116379540093,0.443646629346138,0.512664061165914,0.437734168444303
0.633838692369675,0.455321378140419,0.374389736665167,0.0966032574488267,0.451550849675053,0.593521602167945,0.0966032574488267,0.739233104911381,0.334012482053121,0.0966032574488267,0.367702340093502,0.0966032574488267,0.513690971127508,0.361945563449462,0.455321378140419,0.57750776728192,0.401267718632516,0.30144694505556
0.522028244739077,0.533964901575762,0.443630314439592,0.407273520844271,0.598046799534064,0.461986167130188,0.0966032574488267,0.743509894358382,0.516300176445069,0.0966032574488267,0.327487580599105,0.36874607009639,0.349567027480588,0.595754523039459,0.469632657945176,0.502890795159349,0.425545023675484,0.27455307037703
0.52618536024442,0.384909006266868,0.0966032574488267,0.25215459171121,0.694927552155063,0.535922703920317,0.0966032574488267,0.500932814098005,0.352983909904835,0.300119493467173,0.353666134058044,0.2864677801817,0.44674021993961,0.380014905742049,0.402172552958389,0.496797737878177,0.323994113027688,0.302314975027837
0.483050568423559,0.516106032401706,0.350404686895273,0.451550849675053,0.52050859575068,0.274436345875926,0.0966032574488267,0.683441902511033,0.360392893997124,0.0966032574488267,0.278493316994807,0.350404686895273,0.32555537707203,0.410168507121691,0.410168507121691,0.575048667777293,0.410168507121691,0.363334381921009
0.344188021829831,0.32714863294442,0.425567032997621,0.330915579135491,0.616300562241344,0.471499100310118,0.494901771916774,0.75003208863509,0.399115100916046,0.418221204860167,0.498771624070387,0.309966475039895,0.456591596521112,0.480876299985996,0.338826694508139,0.432750209178566,0.352610497201676,0.494415884635766
0.528006935679673,0.472160016870897,0.287467741406589,0.326609208807494,0.55853916469403,0.400613771916687,0.27846937064528,0.560698214818453,0.362471368781431,0.269921352989379,0.361930188757791,0.297599788453774,0.34646561095589,0.410440403954219,0.422916725536227,0.534982888156325,0.32611842166268,0.308568935235123
0.747845408288791,0.629427747687275,0.0966032574488267,0.0966032574488267,0.404245476960541,0.480093597657053,0.0966032574488267,0.629427747687275,0.30839555771087,0.0966032574488267,0.487968168984226,0.0966032574488267,0.0966032574488267,0.431789752913278,0.575170053407044,0.511282166505128,0.483893967598293,0.345151283346046
0.382632066107093,0.35520810974013,0.275992838755512,0.269166044818585,0.480921277806724,0.484094261935453,0.495035867719929,0.694346953106831,0.322858102152787,0.310207034734358,0.36619428745972,0.287869179055968,0.382405991069673,0.477612512147077,0.33416158188137,0.533300282300865,0.382405991069673,0.315015671288391
0.651755672726853,0.739360003154911,0.463303274273026,0.530789628517068,0.534339355229378,0.485664239249125,0.0966032574488267,0.61671775259496,0.498328827178659,0.0966032574488267,0.0966032574488267,0.463303274273026,0.0966032574488267,0.530789628517068,0.38791101029396,0.501671172821345,0.547852279354947,0.587668473260172
0.519978900645666,0.432552496031892,0.444989244574875,0.355075261372821,0.543884704245528,0.527244091605645,0.423314129918524,0.740782851901594,0.383333549289931,0.484779640758885,0.444300427114969,0.334042388242649,0.481669127548787,0.494925387486239,0.432615897786084,0.604346122602215,0.456391001099068,0.326738161188407
0.305511513431124,0.345942873822342,0.461462822310543,0.380323661565667,0.646693716967254,0.484231202492799,0.0966032574488267,0.595791351933768,0.468540341926994,0.0966032574488267,0.166542840568523,0.0966032574488267,0.351608596738727,0.480903633087148,0.308421217012642,0.345942873822342,0.413698569136765,0.315699160377953
0.474305370587381,0.662814776085722,0.378302731275243,0.433774479241995,0.549912064808785,0.405557875009506,0.424930750606743,0.740031465520383,0.650098620784947,0.0966032574488267,0.325842394489533,0.496387001897668,0.464607509800346,0.540640628750406,0.338334311756404,0.441226998529322,0.464607509800346,0.280020757684771
0.423959984362105,0.433125262155789,0.346429113336423,0.300738526345277,0.652610420164005,0.418029192967345,0.369502699638362,0.671889533830276,0.377949062654726,0.0966032574488267,0.312115517927264,0.360352409891996,0.355551634032582,0.448905612252238,0.364327479470635,0.441184648794684,0.277220906974686,0.26752114432143
0.49909686511514,0.65948298221682,0.461462822310543,0.0966032574488267,0.743808671438511,0.58706287585896,0.0966032574488267,0.700464306079932,0.527445277938931,0.0966032574488267,0.0966032574488267,0.444359350773331,0.0966032574488267,0.470291045510541,0.542680642629931,0.527445277938931,0.0966032574488267,0.0966032574488267
0.572330210847007,0.483715849923419,0.0966032574488267,0.0966032574488267,0.520479248669711,0.50962477427052,0.513335115178664,0.751990574876997,0.0966032574488267,0.0966032574488267,0.0966032574488267,0.462366397111006,0.50962477427052,0.540852632612472,0.531663139446731,0.16750988044379,0.740724569521048,0.50962477427052
0.686457122476372,0.593105377198073,0.540041389569613,0.540041389569613,0.445662323988375,0.627401448024875,0.0966032574488267,0.691907407480787,0.370972714638322,0.0966032574488267,0.521425436911567,0.540041389569613,0.521425436911567,0.533333839631854,0.57465700691649,0.654768374986608,0.540041389569613,0.521425436911567
0.447159792514615,0.484301394056699,0.420886461345715,0.423364052553746,0.509624309031025,0.45636080605002,0.350205453281263,0.738890683121048,0.416041357526324,0.0966032574488267,0.414475367104294,0.372289161328545,0.416472097726366,0.544965054482622,0.492922864882746,0.498608665971504,0.392316698073904,0.0966032574488267
0.6194042815738,0.463337311138477,0.529810396644553,0.529810396644553,0.743026949885517,0.444113781155667,0.0966032574488267,0.622674830346848,0.32344395995574,0.0966032574488267,0.0966032574488267,0.32344395995574,0.0966032574488267,0.531626795281506,0.443322679653094,0.431034635335383,0.48373893256216,0.32344395995574
0.619905859981566,0.670345831377488,0.344352013625455,0.349901379215053,0.679500198912276,0.341123959291337,0.0966032574488267,0.604754145302344,0.45723443014632,0.0966032574488267,0.356435190912403,0.304849640336605,0.284735810263214,0.512180553712477,0.604754145302344,0.492712352399948,0.513992367964572,0.498934463970488
0.436664333946201,0.530508219215899,0.336373110730463,0.384799406230873,0.674002641125704,0.383226136310416,0.0966032574488267,0.560499952973474,0.305966110260904,0.0966032574488267,0.0966032574488267,0.336373110730463,0.0966032574488267,0.436664333946201,0.410608447444492,0.384799406230873,0.0966032574488267,0.370972714638322
0.505881982983722,0.421283357340775,0.322243714124685,0.348317414973404,0.519462367751003,0.417757157757598,0.0966032574488267,0.426919132734878,0.383699437758657,0.265608090175498,0.370199736464073,0.316750579267371,0.316750579267371,0.349901379215053,0.405991300911386,0.472788614590667,0.309595561248625,0.31206694622633
0.531754448756564,0.25470834574792,0.0966032574488267,0.119791489305326,0.361640394880243,0.493950379694175,0.478263407964251,0.547851970051857,0.25215459171121,0.0966032574488267,0.259317467023909,0.0966032574488267,0.290914747881426,0.257344178861238,0.247540133428069,0.491181921171326,0.334990685662261,0.25215459171121
0.65153772012877,0.505367905776715,0.0966032574488267,0.0966032574488267,0.590171952575276,0.691866274840847,0.0966032574488267,0.852915632863225,0.366185151801694,0.0966032574488267,0.0966032574488267,0.0966032574488267,0.5435012431034,0.718595456427475,0.5435012431034,0.623394238623009,0.618243459165999,0.0966032574488267
0.531459658073006,0.442313020749867,0.0966032574488267,0.306909558337299,0.728287526856106,0.42550572787577,0.0966032574488267,0.722496419786663,0.406954006752773,0.0966032574488267,0.326324064129877,0.388722813859674,0.513271581010394,0.542710963906102,0.42850349647332,0.554883961717541,0.412826067640029,0.378437939047603
0.314130552872152,0.327910201262352,0.298639719863792,0.348211272714716,0.51933300401819,0.404062305127349,0.29378242216348,0.726956090339093,0.323998424146205,0.275352195265266,0.334648981635757,0.300098916890947,0.349218783145448,0.448485013768247,0.260420363134312,0.381533695908137,0.358444472336279,0.467529324291801
0.380902536423313,0.470015317434991,0.0966032574488267,0.317198777591001,0.650098620784947,0.503347800335734,0.317198777591001,0.75383086238447,0.498272532451652,0.481648111520981,0.368632677345703,0.0966032574488267,0.495058644654498,0.580348150419474,0.427259541758198,0.491419752566907,0.339405206713802,0.317198777591001
0.734389140567206,0.547031000677288,0.0966032574488267,0.326465174324273,0.520404177141116,0.469682888387491,0.0966032574488267,0.60495143200671,0.353875141973806,0.0966032574488267,0.510559313380894,0.0966032574488267,0.331781859578361,0.461835177515253,0.44018730065618,0.735347960435538,0.533443264747593,0.353875141973806
0.661676163678507,0.518667534377545,0.30924716910453,0.369922951408314,0.480239614407492,0.369922951408314,0.0966032574488267,0.661665688243598,0.3523346766853,0.0966032574488267,0.30924716910453,0.0966032574488267,0.325161795934177,0.386534680582567,0.485847393369403,0.376605761376992,0.450489853688103,0.0966032574488267
0.569017618423035,0.542624225453855,0.375085039769824,0.330806102435603,0.471448119999652,0.367039498368818,0.0966032574488267,0.568496048855677,0.433427128930663,0.0966032574488267,0.425150324207006,0.317821958276525,0.337334758673619,0.319199385184718,0.546665759056157,0.463376973074374,0.490884631109832,0.310360865328412
0.730653198177811,0.715434866590041,0.273729191426652,0.359651151004095,0.43034571113917,0.34754381051176,0.0966032574488267,0.505706207339973,0.460103044928483,0.0966032574488267,0.288673817797829,0.343364219542382,0.45654203079624,0.334552202520906,0.678477585190153,0.496198912523558,0.343364219542382,0.0966032574488267
0.417357241918962,0.384746384400881,0.0966032574488267,0.349148400410826,0.685462300763049,0.384746384400881,0.0966032574488267,0.727607860356641,0.385220100586605,0.0966032574488267,0.345942873822342,0.25215459171121,0.0966032574488267,0.63077179690522,0.349148400410826,0.345942873822342,0.351608596738727,0.0966032574488267
0.46222746274695,0.468540341926994,0.349148400410826,0.379138395717919,0.626822702763193,0.42273382881138,0.0966032574488267,0.602432749829738,0.379138395717919,0.0966032574488267,0.0966032574488267,0.351608596738727,0.315699160377953,0.550039528527969,0.417357241918962,0.450214822452487,0.0966032574488267,0.0966032574488267
0.743427454850969,0.650098620784947,0.0966032574488267,0.0966032574488267,0.488980788573457,0.568084054684014,0.0966032574488267,0.779847930944612,0.0966032574488267,0.0966032574488267,0.534388399335033,0.0966032574488267,0.0966032574488267,0.611363505648079,0.568084054684014,0.650098620784947,0.726790776627748,0.319253333918716
0.532826405355288,0.429286421635919,0.379144054873233,0.369840948271849,0.516985857927178,0.611657114807557,0.471515263114376,0.742437148569043,0.383831065505929,0.473232878311767,0.30958659640972,0.285609332854525,0.50263967196321,0.428875204161363,0.354365806618841,0.544661217694883,0.389740360799784,0.308030417510897
0.450914557667919,0.491746785601001,0.0966032574488267,0.273383775544194,0.709031863436233,0.497033990178261,0.0966032574488267,0.611637649460101,0.485778272599298,0.0966032574488267,0.456837945448956,0.335083289484856,0.38608808563934,0.444080451541756,0.301929427143379,0.509505976604074,0.0966032574488267,0.29469804474243
0.627132562768318,0.628398866690123,0.531803208373445,0.567754812098815,0.675079687377539,0.478700433330309,0.0966032574488267,0.531459658073006,0.514733901397155,0.0966032574488267,0.546292502115559,0.477684056303577,0.336208087952953,0.459023209450319,0.434460932759047,0.54931015867342,0.0966032574488267,0.466553124924008
0.435388337722876,0.52319640663207,0.522577251218189,0.558926612439606,0.62009997632108,0.555430322348247,0.318557296016078,0.676556755645721,0.482409652603378,0.0966032574488267,0.0966032574488267,0.537542981309083,0.510368091301797,0.592993848492386,0.432597710552383,0.496992476101067,0.458428556492193,0.451807964338117
0.636626523006495,0.621525039748162,0.293220211413433,0.301621629239546,0.343598990269892,0.578789046006913,0.0966032574488267,0.622324330463772,0.299124394098545,0.0966032574488267,0.0966032574488267,0.0966032574488267,0.356074302308222,0.293220211413433,0.49809303638453,0.504284893195383,0.343242031990574,0.332994579003223
0.368288978855879,0.273199052878137,0.151387527135116,0.151387527135116,0.381490203327465,0.490345623251239,0.0966032574488267,0.535392490199659,0.337392168182201,0.0966032574488267,0.518453582646311,0.151387527135116,0.518453582646311,0.29669475154975,0.331920234366886,0.61542628075443,0.25215459171121,0.211277832793793
0.385991540846467,0.317233678976902,0.267272307092774,0.254745708981448,0.431186671210405,0.260446321855807,0.111955704327684,0.411570304263213,0.254375117209588,0.157752401672064,0.25215459171121,0.273105311328506,0.283886278809047,0.259533318666418,0.258375424307223,0.330636202550999,0.335456935064569,0.300340454393668
0.431034635335383,0.364264908126397,0.294776077515189,0.308076400616505,0.417147401861659,0.431750568709014,0.25215459171121,0.651224938109387,0.323824305837909,0.0966032574488267,0.395245854697653,0.0966032574488267,0.371402505651576,0.396768995647886,0.353095649845619,0.592251678019035,0.39439346367412,0.0966032574488267
0.584825440351127,0.608551761929157,0.391064286263559,0.398663575972895,0.60800146994461,0.406650000114415,0.273176476669453,0.531350718165904,0.410327863267908,0.0966032574488267,0.337127256462421,0.342751627425304,0.357994268897219,0.429970674153307,0.473612992005948,0.475968902785923,0.310119608577996,0.367427201340752
0.453052421535939,0.459221450507954,0.345879537802367,0.363348981379157,0.576714416360995,0.392788336123008,0.281548143307746,0.604210918008847,0.388070263374772,0.266296584668496,0.333401171406358,0.341011170357761,0.346836589740497,0.423383042474572,0.396074874460768,0.408600865420992,0.376734950959015,0.306622331094072
0.349901379215053,0.410608447444492,0.341720404849764,0.349901379215053,0.515765100294582,0.530789628517068,0.521425436911567,0.727514499159372,0.421435974670637,0.0966032574488267,0.370972714638322,0.0966032574488267,0.469210371482933,0.388669093133417,0.25215459171121,0.520910198611974,0.0966032574488267,0.0966032574488267
0.506608454598043,0.556355860706139,0.357554770738781,0.454320302761202,0.730718364380766,0.385225490247609,0.0966032574488267,0.575250580196603,0.490910454787991,0.0966032574488267,0.311774908653635,0.357554770738781,0.348268160035611,0.404929498614831,0.423179614981472,0.404929498614831,0.364284649121207,0.311774908653635
0.466470988176192,0.553462310333116,0.376477865287382,0.408366240749769,0.4920430812806,0.347236957496891,0.0966032574488267,0.705877560335144,0.291183581089101,0.0966032574488267,0.343242031990574,0.0966032574488267,0.408366240749769,0.444077420387821,0.326615649257519,0.536960131378999,0.352350811644702,0.347236957496891
